95	521	31	8.25
1246	124	9	16.24
1813	105	11	8.38
113	1604	7	8.02
202	860	5	15.59
106	103	2414	414.68
1021	140	7	18.83
2893	115	4	7.77
120	2486	5	10.05
103	1110	20	15.37
8	182	21	29.54
2432	151	3	8.81
351	142	9	8.61
278	567	3	7.18
460	150	7	10
107	4345	5	10.67
167	2441	3	12.5
433	121	40	117.47
1026	163	4	7.9
414	945	3	12.59
271	751	4	13.5
226	522	7	22.62
2125	118	5	6.79
220	102	93	19.1
117	128	119	24.51
117	6357	3	12.76
322	320	4	8.42
540	2793	4	32.05
117	327	25	22.69
271	6741	3	28.16
882	332	6	30.09
131	1007	9	24.59
206	395	6	12.22
2630	121	4	7.12
95	2668	9	8.51
333	14	7	7.52
5251	104	4	7.14
104	134	316	115.35
170	148	18	9.41
149	3338	4	17.29
63	1846	4	6.77
720	109	21	13.9
1312	188	3	7.58
1077	125	7	12.09
3023	118	4	6.98
519	104	37	28.01
7178	109	3	7.53
2089	128	4	8.45
300	1471	4	22.01
619	349	6	31.2
403	455	3	7.98
123	5581	3	9.59
806	602	3	15.17
341	300	4	10.08
110	6540	3	7.45
140	2987	3	10.08
113	1555	15	51.1
434	200	4	6.78
191	107	141	124.06
909	206	3	6.85
129	1188	5	8.09
521	180	5	10.37
678	143	12	39.41
929	165	6	14.63
106	148	189	17.93
428	793	3	11.55
130	3109	3	8.58
3256	170	4	21.21
407	111	28	10.05
106	209	114	68.95
351	127	12	8.68
172	2453	3	11.3
684	349	6	31.2
120	4606	4	13.48
734	218	3	6.98
337	347	4	9.63
434	272	5	14.19
2544	272	3	16.32
200	434	4	6.78
407	236	8	24.34
186	546	4	7.92
107	918	16	7.94
454	132	10	11.74
5578	113	3	7.44
1619	583	3	18.14
131	2332	3	7.24
1609	104	12	7.64
693	104	29	21.6
153	125	42	9.04
282	102	61	21.5
364	177	6	7.44
2441	251	3	16.5
186	412	8	22.52
148	1298	6	16.11
114	1331	8	9.59
14	3605	3	14.89
258	607	4	11.45
496	1295	3	17.04
437	375	3	9.4
489	569	3	13.42
305	129	11	7.2
104	119	641	158.95
867	210	4	12.28
172	733	7	22.67
123	3500	4	11.29
170	103	138	19.86
1362	101	19	15.98
264	172	8	11.06
2006	140	8	34.69
5690	1586	3	35.16
2089	115	5	7.12
173	443	5	7.01
64	1412	7	11.55
2296	331	3	17.28
163	683	6	12.03
121	391	24	34.62
368	421	6	21.56
414	1047	4	21.35
107	2133	9	8.24
160	2100	3	8.8
634	357	3	10.19
846	314	3	10.55
668	233	3	6.78
312	384	4	9.67
322	162	8	8.25
203	1135	5	17.41
117	184	41	12.76
689	549	5	26.14
131	914	13	44.57
544	110	21	7.59
739	202	4	8.73
460	167	6	11.93
102	3346	7	10.34
2753	108	7	7.32
259	504	4	10.49
117	115	366	314.17
6352	110	3	7.45
7474	110	3	7.45
145	879	21	112.52
196	1604	3	9.33
1111	103	18	10.7
2627	105	8	7.37
199	103	116	27.35
5654	119	3	9.05
156	1909	3	7.33
14	2338	4	15.56
2139	160	3	8.8
982	468	3	15.67
133	231	24	30.78
257	624	3	7.24
620	359	3	10.48
310	642	4	13.43
181	1662	3	8.66
110	1275	13	11.18
104	1372	14	8.36
972	277	3	9.58
1527	131	5	13.21
3460	110	5	7.69
692	587	3	15.09
163	1884	3	8.53
1797	101	10	8.4
384	1867	3	16.62
209	94	150	25.5
144	115	99	34.05
702	108	20	8.01
634	1191	3	17.39
131	1825	6	21.62
105	1643	12	7.32
131	1622	4	8.7
132	1037	7	15.42
105	1718	12	7.32
598	593	4	18.44
763	218	4	12.18
139	258	12	7.55
492	229	4	8.46
281	1658	3	13.76
110	6045	3	7.45
175	1079	3	6.68
251	671	3	7.06
8	7	3	7.55
261	884	4	13.92
1133	107	14	6.68
190	134	23	15.07
116	5490	3	10.34
1177	148	4	7.15
9	163	23	26.47
2096	125	4	7.21
257	4462	3	21.15
492	64	14	12.16
3903	146	3	11.45
95	1120	17	7.2
1738	9	3	8.39
279	338	6	17.15
125	1408	5	8.15
507	251	4	10.79
147	1265	5	12.08
147	1331	4	8.32
804	200	4	10.04
148	532	8	13.68
174	161	16	8.8
950	1165	5	39.43
158	215	12	10.08
1715	64	6	9.63
174	113	53	12.93
250	508	3	7.36
153	1557	4	9.42
313	102	49	7.85
4740	107	4	8.54
260	118	29	18.54
262	748	3	8.11
64	5172	3	9.2
128	776	6	6.75
103	253	71	9.89
326	342	4	9.63
610	309	3	8.28
236	291	5	9.32
351	1307	3	13.66
2383	641	4	33.38
741	1084	3	18.04
3197	291	3	19.97
236	123	42	56.18
3567	1908	3	32.86
152	1964	3	7.23
2170	134	4	10.44
195	95	138	18.18
1456	64	8	15.58
169	188	53	175.74
326	552	4	13.8
1885	494	5	36.67
518	127	16	29.7
195	170	53	205.56
376	155	8	10.21
250	313	4	7.91
959	645	3	15.65
119	7488	3	13.32
6881	1453	3	39.23
671	272	3	7.66
1	57	3	10.57
148	230	12	7.93
138	597	12	28.5
921	107	16	7.94
2408	109	8	11.41
4527	128	3	9.99
148	181	32	45.65
1551	121	7	11.34
285	113	30	19.14
2122	113	6	8.5
698	111	17	7.2
3232	113	4	6.88
1842	145	3	7.31
310	897	3	9.99
1281	138	5	10.23
336	521	3	9.38
109	124	414	111.47
161	112	133	116.24
170	1177	8	34.07
295	138	12	12.48
143	147	34	21.18
3367	112	5	10.06
462	796	4	18.81
277	119	23	13.31
161	160	25	23.94
109	172	86	15.13
552	101	36	8.66
436	108	28	9.59
179	962	4	9.28
870	317	3	11.8
505	1641	6	44.73
914	976	3	19.46
476	1035	3	14.47
102	4287	5	7.38
2555	110	8	14.28
119	5767	3	9.05
2939	129	3	7.3
157	1488	3	6.91
309	171	6	6.96
138	2438	3	7.9
16	914	6	28.34
111	1818	10	12.94
1316	885	3	18.78
197	1945	3	13.04
1192	149	5	11.9
102	2273	6	8.86
154	149	26	12.29
209	416	7	16.14
173	1388	4	11.63
105	2049	10	7.18
112	2554	5	6.82
531	295	3	7.06
355	426	3	7.64
460	1255	3	15.73
183	384	6	9.79
437	324	3	8.43
317	2169	3	17.2
115	5638	3	8.16
261	5304	3	23
237	463	4	8.3
2142	103	10	9.22
252	770	3	8.94
110	147	135	9.39
5720	106	4	7.37
136	172	20	11.11
120	919	16	42.48
4487	103	5	7.3
2177	83	3	13.35
2289	160	5	22.8
106	4705	4	7.37
1984	115	6	10.98
544	352	3	8.45
131	661	6	7.92
990	361	3	11.93
601	1376	5	36.77
634	284	3	8.51
912	243	3	8.97
171	711	4	7.94
157	219	14	20.48
182	341	7	12.92
153	2768	3	9.25
322	348	4	8.51
396	145	7	8.56
3465	105	6	9.31
1971	119	5	6.72
1641	189	3	9.83
259	158	12	16.22
2007	160	3	8.8
1488	167	3	8.38
689	101	32	12.86
2799	101	9	7.56
423	8	6	7.4
102	3467	7	10.34
121	149	71	31.79
342	808	5	23.21
712	132	9	16.55
1723	121	5	7.4
95	114	932	7.77
1063	1736	3	21.89
4225	159	3	14.27
1366	104	14	8.36
223	924	4	12.46
113	7296	3	11.63
6974	109	3	7.53
95	183	143	8.18
2911	139	3	8.21
134	253	14	9.89
120	2132	10	39.24
583	1281	3	16.28
172	2146	3	10.67
109	3843	5	12.54
95	225	97	10.65
124	595	9	10.04
13	16	11	22.79
443	244	4	8.46
694	714	11	89.88
521	360	3	9.45
13	97	9	18.1
95	281	69	11.77
975	230	3	8.58
5131	111	4	10.93
358	157	6	6.94
850	148	6	11.28
147	153	23	7.26
842	104	20	13.94
186	102	107	34.61
358	15	5	12.63
664	111	25	27.25
119	118	207	52.75
735	155	5	7.71
111	2185	10	21.23
540	234	4	10.29
119	279	31	34.47
358	251	5	12.14
429	269	6	18.66
1619	272	3	12.88
1467	1377	3	23.05
504	309	3	7.64
1241	238	3	10.81
186	242	6	6.86
2727	599	3	22.1
227	1331	3	9.99
105	132	333	67.57
232	1607	3	11.38
1949	192	4	17.54
275	3037	3	17.73
197	121	29	18.35
3831	141	4	18.35
309	1868	3	14.78
978	130	7	14.21
131	9	48	81.61
102	3980	5	7.38
105	274	56	7.58
131	234	34	81.16
117	984	8	7.56
111	340	33	13.92
171	309	6	6.96
158	3556	3	12.99
119	4570	5	22.2
116	200	27	12.41
806	572	3	14.41
389	134	13	18.8
106	2348	9	11.11
499	95	42	15.32
170	920	4	8.72
5766	109	3	7.53
127	1197	6	8.04
6934	109	3	7.53
1493	183	6	25.54
215	127	20	7.64
5873	116	3	14.65
115	3906	4	9.42
1027	234	3	9.91
1493	225	3	10.73
95	2501	10	9.46
844	1437	3	20.89
310	1324	3	12.67
168	1230	3	6.63
1542	2928	3	33.4
119	679	10	7.85
1086	992	3	23.02
126	3156	3	6.87
417	366	4	12.46
94	447	48	9.68
2280	421	3	17.95
974	375	3	13.54
349	1427	4	26.72
107	105	1740	42.96
565	925	3	14.33
121	2432	4	7.12
2691	138	5	23.21
282	853	4	16.78
275	110	47	20.09
677	172	6	16.35
2098	101	10	8.4
1460	140	4	8.27
7508	136	3	18.98
380	94	65	19.76
234	547	5	15.26
194	1153	3	7.16
13	668	4	7.43
124	240	20	7.65
1391	2584	3	27.01
103	2098	9	7.96
140	930	5	7.81
659	178	6	16.47
5521	108	4	8.69
1519	124	5	7.88
3954	105	6	9.31
115	1166	11	19.11
104	4366	5	8.92
3738	115	5	15.52
124	101	733	70.33
1861	140	4	10.45
1789	158	3	7.24
1591	160	3	7.07
5409	138	3	14.42
837	115	10	9.11
1610	149	6	21.44
189	63	31	8.86
2943	189	3	15
138	105	266	41.77
102	486	42	28.56
154	2432	3	9.17
260	867	3	8.76
491	197	4	8.82
189	12	7	7.41
497	722	5	26.1
931	120	12	20.06
6655	110	3	7.45
611	343	4	14.6
424	1087	3	13.26
107	1431	14	14.2
138	245	12	8.86
547	308	3	8.56
125	1728	5	11.44
164	248	8	7.36
672	257	4	12.44
279	1096	3	11.04
138	295	12	12.48
903	275	3	9.82
360	521	3	9.45
124	1509	10	27.31
218	587	4	10.66
13	1869	3	10.29
6604	120	3	13.7
123	189	43	33.12
508	160	7	14.39
874	964	4	26.05
115	484	21	32.23
1034	167	4	9.44
104	5437	4	7.14
129	729	7	8.94
5792	136	3	18.98
166	2227	4	14.66
115	410	14	8.71
1621	452	3	16.19
228	305	6	13.05
218	386	5	11
140	1689	4	9.26
463	1275	4	22.37
103	653	28	10.27
134	2098	4	11.3
121	2092	5	10.23
148	2507	3	8.04
381	439	3	7.62
1358	395	3	14.51
230	703	3	6.79
151	1844	3	7
271	1167	3	13.81
147	3359	3	10.48
2091	159	3	8.48
513	139	8	9.76
584	153	8	16.01
271	1115	5	26.01
112	5086	4	14.15
221	931	4	11.64
111	1104	14	11.56
119	5393	3	9.05
130	1670	4	7.94
116	1392	5	7.82
1969	349	3	16.82
630	338	3	9.25
143	716	5	6.7
152	3829	3	11.98
247	244	7	15.85
366	417	4	12.46
109	622	20	9.72
512	407	3	8.56
336	956	3	11.22
120	1102	8	9.44
466	95	42	15.32
1816	113	6	6.63
3381	127	3	6.74
101	905	26	11.73
127	513	10	9.31
3289	130	3	9.71
1573	302	3	14.3
132	376	9	6.68
294	218	6	12.64
16	234	5	8.02
901	346	3	12.91
294	290	5	11.88
289	662	3	8.07
584	395	3	9.19
64	703	10	9.61
513	381	3	8.59
409	230	5	10.3
2690	95	9	8.51
165	465	7	12.31
3936	137	4	17.74
126	931	8	11.73
238	1104	4	15.31
1843	170	3	8.9
2490	113	5	7.08
2434	125	4	8.94
16	9	18	49.2
983	137	4	7.36
1208	190	3	6.91
1131	462	3	14.12
103	2172	10	9.22
512	304	3	6.95
924	449	3	12.8
1193	244	3	9.44
139	4652	3	11.78
284	224	12	36.8
3243	175	3	14.57
1897	121	5	9.15
532	148	8	13.68
858	109	16	12.23
1084	185	3	6.93
4815	109	4	10.03
222	513	4	8.03
204	64	28	6.86
1647	146	4	9
3739	153	4	19.57
129	2245	4	10.31
5260	107	4	8.54
1261	127	6	8.54
1331	111	10	7.31
112	514	17	12.19
1042	569	3	15.65
275	1168	4	17.14
1198	110	15	14.53
1725	103	15	21.92
2989	195	3	13.78
102	110	1604	96.41
1801	160	3	8.3
969	117	10	11.29
158	818	7	18.15
154	2178	3	7.88
102	235	84	19.35
128	330	11	6.73
260	679	3	7.35
141	1280	5	11.01
102	299	54	7.19
582	366	3	9.27
105	3944	6	9.31
138	413	8	7.54
214	212	10	13.9
210	2743	4	25.14
104	5394	4	7.14
218	189	14	32.29
109	4303	5	12.54
149	133	31	7.74
2715	135	3	7.92
123	520	17	22.86
110	5473	4	9.93
2222	101	10	8.4
115	108	562	69.03
670	115	17	25.67
146	1572	4	9
101	2421	10	8.4
418	1160	3	14.92
155	2943	3	11.38
103	1076	22	32.17
697	317	3	9.48
946	387	3	12.8
741	326	6	30.01
127	2988	4	10.44
261	441	4	9.59
314	459	3	7.38
425	428	4	13.82
741	277	4	14.26
111	5018	3	8.2
15	605	3	7.05
751	271	4	13.5
107	345	40	12.74
135	299	11	7.75
2001	217	3	11.66
302	63	17	9.56
612	138	6	6.64
167	145	29	41.81
934	186	3	8.57
1367	210	4	16.94
186	853	3	7.56
135	110	220	54.2
1045	151	4	6.92
234	167	14	25.84
262	1507	3	11.87
94	201	159	19.04
15	808	6	25.69
95	1044	16	9.49
772	326	3	10.4
503	243	9	43.64
211	289	7	11.66
270	2165	3	17.6
103	1725	15	21.92
1240	250	4	18.39
802	402	5	25.55
407	742	5	22.56
2049	145	3	7.8
1065	145	8	25.83
879	136	12	38.28
248	189	6	7.2
923	12	3	8.93
357	160	6	6.65
8	779	13	52.29
254	484	3	7.55
223	101	108	12.5
539	205	4	7.35
146	108	168	16.13
110	2280	9	13.29
2522	172	3	11.3
591	532	3	11.61
1048	1127	3	19.75
2290	157	3	8.79
171	512	6	11.95
1107	157	4	8.49
271	109	40	8.92
490	113	13	8.38
2594	102	8	6.83
125	4446	3	8.97
1126	3399	3	30.11
119	4229	3	7.05
105	376	42	8.3
324	218	5	9.47
232	1279	3	10.01
137	334	11	12.01
460	597	3	11.35
1154	180	5	16.44
155	1508	4	9.87
311	175	6	8.89
116	583	10	8.59
449	114	17	10.05
101	1926	12	10.09
13	2339	3	12.21
395	95	57	17.05
120	104	656	249.77
1857	139	4	8.64
462	1131	3	14.12
361	557	3	9.38
136	7040	3	18.98
727	3192	3	28.04
1230	288	3	12.54
193	1648	3	10.39
113	3157	4	6.88
1226	244	4	15.34
101	2097	12	10.09
110	1014	16	14.67
875	66	5	19.32
318	2006	3	15.05
94	1334	19	7.81
189	233	9	13.47
102	357	44	9.59
167	1142	3	7.31
112	212	67	58.24
3087	63	4	7.82
2943	145	4	18.27
784	106	21	7.65
112	151	92	15.15
672	140	12	32.9
122	847	8	6.95
174	865	4	7.94
131	5693	3	14.43
138	120	63	8.17
1456	661	6	47.47
508	282	4	12.26
104	5568	4	7.14
95	2082	12	11.35
452	326	3	7.26
747	285	3	8.27
106	1654	14	15.8
116	3816	3	6.88
101	2216	9	7.56
123	145	57	19.74
2161	136	5	18.23
175	131	27	30.55
208	110	63	9.2
2332	145	5	21.01
332	754	3	9.66
314	136	20	41.86
134	1902	4	9.01
251	540	5	15.43
2475	115	5	10.88
803	160	6	15.76
1558	115	8	13.04
140	1762	4	9.83
125	3422	3	7.54
111	1127	13	13.77
147	5409	3	15.32
4619	104	4	7.14
