4339	3171	17
102	6751	79
95	7691	0
95	3975	8
14	3547	7
109	7335	34
11220	8561	25
95	8934	0
334	2146	23
104	3819	17
117	2719	47
101	3656	8
416	3719	28
107	7697	21
1404	3042	3
102	1568	4
134	7554	24
197	2965	22
1183	8514	12
120	1763	13
102	8562	1
121	3494	14
4278	3894	2
593	8993	32
17879	9581	2
106	4553	10
3704	8332	15
2614	8463	22
21507	2925	25
112	4736	3
13708	551	3
14	7493	7
94	690	11
115	1968	14
138	1733	26
94	1177	21
404	8559	12
108	5930	24
180	9793	46
1155	1758	0
1109	1921	8
13707	4422	23
66	2720	0
101	5936	13
114	5628	10
155	5641	16
5971	4463	13
257	6791	4
5247	6427	13
1920	6531	31
12816	1071	27
937	4540	0
95	9561	0
12	1035	14
105	4572	12
1795	4812	14
1396	7906	5
1139	7451	0
21309	1957	8
3877	7190	2
914	1092	1
119	4853	23
95	6580	0
531	3011	20
102	1617	6
94	7465	41
109	8551	7
95	1419	40
129	6331	19
4477	4437	6
102	415	4
175	6082	4
101	4954	5
104	6360	25
159	5390	3
102	6871	21
262	2330	1
2625	6880	12
105	2353	3
105	9653	23
7760	9719	17
105	5202	12
95	2680	10
95	345	15
339	5203	13
9100	3129	0
95	3510	8
110	5511	25
9252	11	7
109	9653	32
28336	8318	8
114	4659	28
109	7727	25
169	6692	8
209	4112	11
109	2440	15
529	6682	48
104	8286	5
102	5046	18
105	6625	44
95	8094	10
95	4977	13
4641	9481	1
95	5466	19
112	7912	6
95	9075	10
106	8524	15
277	7753	6
10961	7124	4
66	5032	19
106	7421	40
174	3096	38
4467	9976	5
697	6936	0
113	3545	9
104	2962	5
104	4415	8
120	1799	5
696	2907	8
116	5998	38
94	6525	24
106	7811	19
105	5425	6
565	270	6
104	4763	2
111	6538	14
1037	8427	22
601	8806	6
114	6704	5
16838	1734	6
2339	160	9
6728	3460	1
15	5427	34
112	6213	14
317	2674	12
6981	6207	14
157	7043	6
162	7889	24
21925	5321	14
766	2379	7
101	4919	11
3159	3983	15
23973	8189	15
101	2458	6
114	9783	9
108	3831	42
2	565	0
108	6325	32
104	2268	3
134	5129	19
108	7719	5
156	1932	16
9319	9980	13
5020	7783	2
106	5868	16
277	8128	0
119	8082	2
95	8954	12
15699	6807	22
65	6348	63
104	6900	1
1233	2196	16
124	2145	27
7146	5897	1
996	11	39
15654	2221	0
2085	2967	9
105	9689	13
94	9752	107
1924	5313	5
110	7107	4
14993	4610	26
19536	2396	17
95	5019	1
318	2612	10
2142	7460	0
66	1280	21
94	1674	32
848	8373	28
2425	2159	21
104	9438	1
95	1661	1
63	3984	3
13	3797	30
106	6433	11
258	9537	16
110	8105	12
103	7574	9
15029	1927	16
119	2839	8
102	6552	7
1124	3604	2
183	4613	38
64	7546	41
9589	5491	15
94	9817	28
95	7824	14
95	4735	9
21138	2633	0
95	8053	18
3298	7786	35
104	8948	11
15351	1717	11
3423	344	10
964	5857	17
27640	2880	7
2148	7002	5
94	9725	22
3349	8956	47
95	87	11
6257	8371	3
107	7470	17
171	6336	28
142	1693	29
503	3361	14
1026	8431	41
655	6715	35
104	6324	3
2048	1954	23
4013	9415	11
1616	5840	3
1767	1700	4
380	773	8
94	3477	28
103	6523	3
95	9424	6
103	2322	23
102	330	37
781	6191	12
169	7266	24
109	2533	1
17	4948	30
102	5083	28
484	9076	4
95	3207	33
111	4097	5
27265	4880	17
106	3768	36
107	302	20
7509	1969	15
150	5295	10
3346	3693	10
110	5057	9
145	3956	11
6805	6666	15
95	6780	16
8516	8860	6
112	7202	19
128	3030	6
9823	5124	31
213	6725	51
379	8538	16
94	2329	25
94	5242	22
2425	8416	6
101	7550	3
20581	6823	61
4592	2994	5
104	7224	6
316	9193	71
462	4918	2
101	8070	46
1318	1950	2
354	1601	1
112	9536	7
183	2609	9
95	1464	4
2522	2501	4
118	2045	6
737	7260	0
870	8168	13
104	2812	26
494	9935	4
119	4280	0
127	7787	45
170	9476	17
106	9422	14
110	9608	11
95	6684	11
95	4413	14
11570	9876	30
2590	9107	0
114	2008	9
4948	5066	2
64	419	12
2577	6368	25
12811	641	1
14379	5768	31
94	6891	42
857	2856	26
483	5465	0
105	7386	22
63	3382	12
94	5976	10
94	282	0
10455	5477	0
95	5298	26
105	1938	7
449	2155	21
13816	3116	12
276	1871	7
27422	2273	15
143	4089	19
95	9557	1
347	1272	18
104	1259	48
845	7864	8
104	5755	29
9175	9723	7
284	4194	19
4903	497	0
104	6046	1
105	6484	22
8	8772	5
103	8605	4
110	5515	24
106	9423	26
95	2676	11
94	6647	15
16688	7251	3
117	8124	3
103	2866	14
158	7047	27
27855	7481	15
1078	4985	12
1803	1609	17
149	231	5
101	2079	1
114	6064	9
101	5500	14
107	4065	10
413	3892	11
95	9087	11
884	4120	0
108	4941	5
1743	5242	13
105	7486	30
108	2528	8
508	9026	28
10376	3583	2
2840	9982	5
111	4191	39
106	9644	16
181	351	2
94	569	8
634	4812	21
2738	4796	43
104	191	1
118	1469	4
109	8776	14
111	1857	10
116	4592	2
1610	7120	2
102	3679	10
4125	9759	42
9840	3499	1
101	3350	3
291	4827	0
102	9022	2
506	3081	23
135	4875	0
120	2112	9
244	1773	10
305	9648	8
136	27	35
94	292	57
387	3681	15
115	525	34
118	6037	6
3491	2946	4
403	9806	11
102	2613	2
1277	4350	23
94	5840	24
1792	4936	42
154	3697	54
112	1472	12
17824	9469	22
14587	1064	32
104	4897	40
131	3066	1
27313	9042	1
365	708	5
102	510	11
175	3342	6
7230	6135	9
180	6608	16
95	4432	0
2550	6579	6
8021	1193	9
206	470	4
103	4118	5
4489	7667	1
4585	1328	36
1258	9455	7
109	2061	8
1817	8962	7
3847	6763	33
13	9708	71
3859	8810	8
101	5526	2
104	6618	28
169	4679	10
180	2266	14
102	5855	11
125	7463	16
108	8768	18
427	5366	4
199	7889	37
108	9125	14
94	4221	16
94	8602	11
107	7459	4
226	7307	16
66	131	0
113	2962	12
95	6141	8
120	7137	13
94	9237	31
105	9080	4
4735	2769	7
5079	6220	3
9116	3114	32
109	2763	28
4500	9657	5
112	1051	41
108	9427	35
105	7637	6
8	2625	1
117	117	2
1210	4606	2
106	448	5
1297	5103	5
3378	625	50
102	9592	18
19158	8126	11
64	1315	8
159	183	53
19155	6902	0
1434	3961	17
110	9351	27
3597	8618	5
105	4766	11
258	5454	2
242	4457	8
6191	1782	9
4482	1337	18
3551	2842	5
10816	6837	1
170	9932	1
130	4154	1
8278	2193	0
95	7706	25
106	9955	2
743	226	6
102	6994	18
306	5491	11
1106	6751	22
109	2637	10
4714	665	4
5208	3682	0
116	8117	11
517	7834	22
13	4824	14
2468	87	32
13033	2459	32
5393	6214	34
355	4212	89
115	4215	3
64	910	0
121	5193	4
605	2857	6
162	510	20
722	4458	45
105	4657	27
1243	8687	12
627	8087	0
94	6579	7
95	1759	4
103	1660	29
686	9812	30
103	4571	11
1624	4070	22
258	5124	14
102	9687	2
175	5578	15
155	487	27
103	2602	33
609	3586	50
101	6009	16
112	7840	15
572	1151	4
1283	1501	6
95	1403	14
9269	5086	60
2382	5412	2
106	2987	12
110	2824	21
13	9881	7
21639	2510	4
692	7983	7
16525	583	0
131	4250	2
860	1732	4
397	4021	56
12239	8983	30
679	8127	15
124	8812	20
730	3552	0
5413	2710	16
110	9239	38
131	5523	0
101	6928	1
235	6737	2
1554	9816	5
4715	5136	24
888	1988	4
190	2439	8
309	2592	16
828	2783	19
5	2160	0
103	553	56
102	3583	107
102	336	15
3355	3196	15
95	4698	14
6104	4351	4
176	2478	12
698	5694	20
7568	6693	1
155	4361	13
188	9385	14
2723	7631	6
443	3028	31
988	1260	1
95	406	4
108	2695	8
112	7270	27
8220	5729	0
152	7083	1
1613	7281	0
181	2619	27
2630	4552	9
172	7402	1
3524	6895	5
6332	6823	36
110	1313	6
3158	4651	23
10424	9010	30
306	5110	17
3191	6219	27
95	4834	33
10177	1251	2
101	7838	1
104	9013	4
101	4721	6
101	2268	11
129	9597	16
110	1669	12
106	1987	9
768	1405	22
110	4608	6
21496	1240	2
95	3028	11
369	2763	21
11357	1616	11
94	6411	40
101	3120	21
175	4613	25
1831	7212	38
101	7257	1
6952	3549	15
95	1922	55
114	9299	24
95	5395	14
1238	1503	61
94	3505	15
102	7181	57
95	9489	9
10105	8176	5
442	7629	62
102	50	17
94	4494	39
1129	5739	1
109	4296	21
729	5956	5
9009	1565	12
106	388	13
95	2202	13
259	3047	19
25532	1232	71
7580	1939	24
113	9807	64
143	6996	11
24174	5982	2
2273	6842	24
548	1318	23
118	7900	19
11456	9820	15
1337	2973	16
3030	3086	17
26849	5539	12
134	9639	21
130	174	38
102	94	11
8300	2886	7
101	5296	20
102	1936	9
122	2026	14
3444	284	8
12325	4894	2
106	4459	15
10418	5404	8
103	5177	17
110	7362	13
95	9046	13
107	2631	24
101	7163	25
64	970	8
13500	2132	7
126	4234	7
101	8408	27
95	3370	52
101	7632	7
3079	235	45
683	438	29
14713	8124	24
94	9185	79
117	4986	2
1523	3022	7
2148	7615	4
11696	9088	6
14413	618	4
106	4815	5
109	8798	37
95	4336	0
115	2718	6
3308	4879	5
77	2761	4
4467	8439	8
65	4892	8
101	1341	8
2983	1047	8
95	9596	7
94	8381	9
103	5110	7
1026	2901	25
106	7086	2
730	1998	21
2241	6415	21
3396	4228	12
107	7172	6
102	2266	16
1410	4115	20
539	3990	14
17319	1396	5
94	5513	33
257	15	14
102	9659	24
106	4727	42
64	1212	37
105	8023	26
379	6870	2
110	8039	19
108	8486	6
741	4224	35
110	3116	27
95	7996	15
1456	4722	37
112	3619	23
110	5988	10
118	4399	49
1341	9929	17
2176	8722	6
101	1118	2
109	6125	15
102	316	21
344	1432	2
21261	9436	24
1886	507	16
1274	9605	7
23011	7022	19
102	1815	11
101	5175	22
103	3154	8
95	2000	20
187	4993	0
4090	1935	14
106	9313	30
884	5433	16
94	6489	11
94	680	33
22519	8984	6
1790	4091	6
2269	330	17
95	4557	40
102	3956	9
112	7665	92
104	6969	15
1985	6526	4
1367	9318	11
102	8725	1
102	6355	31
95	6741	22
103	8240	17
904	4645	2
101	7701	2
109	3139	19
113	1438	24
222	9229	4
145	1889	57
1343	2212	4
107	3829	36
94	1693	31
6009	9842	8
94	8504	14
1264	4604	19
94	3516	26
256	9001	9
339	4057	2
404	6799	4
63	6175	7
95	2746	20
122	6602	18
375	7352	8
162	9793	47
126	8586	5
4924	4323	12
2156	2316	22
107	2720	1
109	4610	0
113	1724	4
10947	5159	16
16	72	3
102	8590	38
117	80	5
310	295	8
103	9529	19
5151	999	1
205	9165	20
5908	5671	49
109	7340	17
1849	330	20
124	6914	1
95	2471	37
635	1550	5
101	2356	2
255	2853	5
111	2471	18
490	5792	5
146	8744	32
6916	6019	10
95	7417	10
106	9216	17
146	1332	10
102	6577	1
27650	7898	26
2413	5358	8
161	2585	18
94	4541	11
1035	9955	1
9	2032	68
108	5196	12
1757	9146	8
2585	7478	22
699	4557	61
3612	6998	9
17095	1647	12
94	3387	24
678	8103	28
787	2504	12
129	7762	19
133	4021	57
9857	1545	49
101	1784	13
109	9545	7
2434	5176	5
5100	6719	24
3348	7149	2
354	4748	2
112	3205	24
119	9945	16
101	3205	47
1378	5664	45
374	2585	6
12647	2223	9
102	475	12
101	8953	22
519	7753	19
2925	5743	7
179	8470	25
527	6050	22
130	1628	24
1282	9873	0
2332	4399	44
17	1648	0
95	6214	35
112	9345	8
95	7892	6
17254	1351	1
161	177	17
169	7768	43
95	8761	6
3729	3683	12
103	6236	1
1466	3157	1
102	3706	13
109	2242	3
121	1262	15
106	969	26
103	8510	21
106	9324	11
8628	1742	0
95	9811	14
106	3779	1
499	9297	28
13944	7267	12
1780	8234	28
1144	1282	3
948	5935	4
11440	9577	6
104	1231	35
63	24	4
65	6281	35
66	6304	16
5197	6804	13
4057	8714	5
101	9072	16
4361	4944	5
116	4855	25
25371	3197	15
95	4348	1
115	4159	10
63	6417	3
105	9337	13
611	7121	5
388	9814	5
112	3340	30
103	54	12
132	4255	11
26815	9343	19
6907	7017	17
578	3297	3
284	2831	5
576	9281	5
1031	9298	57
182	5040	23
498	542	2
107	9935	13
101	4310	29
4480	5928	46
501	5274	3
10691	9634	23
632	4640	10
94	4438	19
168	3509	13
162	2263	26
95	6337	33
196	9214	6
15569	4700	3
107	5480	20
124	1675	2
64	2727	14
101	6583	26
8619	6938	4
187	2115	6
95	8474	14
105	9142	27
122	6432	30
13651	7494	2
115	1945	8
1488	2170	1
95	3195	6
94	1365	15
101	8405	14
95	456	38
1335	4887	11
114	8729	9
8669	6187	19
134	5644	13
381	9039	1
5832	1802	7
126	9612	23
8053	7346	70
104	5272	14
14419	9488	25
14125	7562	14
1468	4264	1
101	6449	12
17874	386	0
6828	7144	41
107	7887	7
11950	3336	13
619	5602	3
107	940	8
162	3706	18
5256	6911	7
8	6753	8
7126	7675	8
122	2667	22
4284	6055	16
103	1342	26
150	7401	15
103	6976	36
1280	8464	12
109	3816	9
320	2717	1
64	9473	6
101	3287	12
168	8723	5
2103	1977	8
5035	6751	43
110	8933	24
411	9684	7
543	7397	26
187	5005	1
849	1242	19
8665	5348	0
113	1503	64
9700	7554	16
115	4779	18
110	4340	5
121	1817	29
159	6393	4
7559	7823	8
102	9927	9
522	7779	32
24948	4530	50
110	9042	8
103	3010	7
8	826	3
109	777	37
107	1736	43
1602	7840	24
876	4287	30
445	9188	3
95	4240	52
108	3110	46
166	5445	0
1665	355	42
26262	8252	2
106	9793	40
1156	4454	26
102	1578	12
83	2992	1
114	6086	22
262	9216	3
16895	5461	2
941	5967	13
103	9316	15
95	9506	10
138	4797	12
177	2156	1
124	691	6
5125	1545	11
102	4649	16
155	6813	29
390	943	0
1183	2805	6
591	2145	11
117	4901	27
94	8866	18
120	4537	7
95	3047	8
538	3905	6
95	198	13
64	4540	7
65	6535	8
102	9792	11
193	9408	5
4732	2180	19
108	6654	23
103	9131	25
106	4304	30
415	5636	29
106	6676	7
2016	4754	0
111	3217	18
1783	6003	10
255	1330	0
209	487	9
3225	2244	6
3077	3205	9
2001	5200	9
95	9863	20
108	7103	1
449	9944	8
664	5314	8
183	3180	8
26328	4936	52
119	5100	3
7308	5542	25
120	8856	8
104	6180	17
1519	8868	16
102	1709	14
23255	9723	23
119	4168	9
95	1642	17
118	3666	49
143	2915	18
95	1935	13
27817	9425	0
2903	2224	3
21358	3103	27
104	4420	2
657	2921	35
10083	3305	8
101	2735	10
101	4098	7
142	1449	5
106	2485	3
103	8291	9
106	3707	1
611	1897	0
147	1989	0
156	3735	9
473	7283	13
101	356	3
3004	1724	52
114	7883	11
432	8161	3
628	5929	16
102	3778	13
1095	5706	4
106	5783	26
652	6993	19
112	5179	15
119	2475	2
234	6947	11
101	9692	35
112	4624	17
538	103	5
101	9344	4
102	3430	7
6293	2555	0
166	2123	1
136	474	3
104	7148	1
405	3570	15
168	8748	7
127	2537	19
11511	1081	22
831	3770	25
101	9799	4
102	8896	15
153	4849	25
108	9892	73
132	3096	35
107	8284	19
2582	9302	21
102	9298	42
105	7687	19
109	3443	1
2782	7186	8
176	2068	9
2481	7058	4
110	7571	16
94	1608	17
2674	1828	0
116	735	85
506	3090	6
103	4037	1
106	8897	44
1312	7647	8
1251	9185	5
105	9337	34
109	6292	21
25808	5187	27
94	8776	30
9441	8124	9
14658	1159	8
105	2116	13
778	9636	40
112	3509	10
104	6572	3
101	930	23
6561	2396	6
115	9303	42
25265	5045	11
119	5395	40
122	5843	19
105	3118	5
94	6863	22
105	3040	7
94	2883	30
133	146	1
108	4374	22
133	9237	12
106	8958	1
103	1991	12
106	6621	3
95	9962	26
110	5521	29
1084	6474	19
108	2818	32
157	2513	26
101	2977	14
101	5826	1
101	4364	3
95	3588	6
111	5452	32
388	8707	15
106	3061	1
105	2918	17
103	6400	9
164	6799	20
11472	6793	11
107	4989	28
109	5820	18
126	5331	12
104	3725	3
102	1955	10
8133	1663	11
3947	3770	23
101	6282	29
103	9303	35
107	8828	10
1175	5742	6
1609	7082	8
232	2488	40
13543	9751	8
63	5763	1
20457	3189	7
108	2297	28
112	8976	19
103	4004	14
698	6922	25
113	320	17
104	4268	11
95	3028	36
101	2887	3
104	8690	43
200	5342	5
6798	7594	8
110	720	6
105	5447	25
120	5912	14
9407	1982	0
1242	6887	41
148	4595	3
104	4715	11
1704	7150	10
20553	351	5
27392	8259	28
336	6980	3
101	4909	14
19625	643	6
372	6078	43
95	3109	11
103	4581	29
3113	1280	19
115	9801	10
120	8631	1
24200	9436	16
103	3427	14
136	835	33
105	4623	13
103	7407	6
108	4243	17
95	8216	36
102	5611	19
1325	4581	36
3184	4974	18
109	9594	4
11376	939	7
5905	67	9
130	5639	27
10480	1414	16
108	4016	28
101	5013	33
94	5922	20
94	9925	15
133	8222	11
64	1559	16
102	9804	10
162	2413	31
10565	9436	31
10606	6052	0
131	4261	0
6901	8613	13
16	4912	8
125	2485	10
130	5539	17
141	4782	24
9018	190	6
314	8987	1
1448	2276	10
63	6479	14
115	3330	8
1095	9127	12
113	3188	51
111	407	8
101	8559	11
101	4232	16
25296	5679	5
2243	510	12
10178	1673	4
127	5228	17
487	3219	21
107	7602	2
158	8294	40
113	2028	13
1747	7930	4
101	3785	3
362	6542	2
101	2311	1
105	4396	5
1306	6413	17
112	8188	7
110	3199	3
1804	6065	0
5782	8419	4
95	6468	9
121	5436	10
309	8185	18
188	2067	12
102	4935	15
7083	2444	16
131	5548	2
1392	6776	51
195	8110	15
63	1359	11
106	626	11
119	8262	15
702	673	19
1234	3554	5
6981	7202	13
217	9763	2
2734	3755	9
102	5037	3
102	545	11
3764	1720	13
4598	1806	44
246	6628	1
95	322	30
2678	1356	24
11415	4547	4
106	8982	8
402	1247	20
4701	7656	7
9218	8124	6
25816	7124	2
9464	5349	13
124	6718	18
101	716	8
111	9722	9
66	6290	7
107	1330	3
810	3428	30
101	9356	5
103	9696	28
103	1419	15
94	4679	12
105	2121	24
18107	6786	0
108	2015	31
290	9514	9
107	3464	33
219	7887	31
121	2518	3
3145	4255	0
4581	5013	16
102	834	1
101	9803	5
26835	7581	27
2470	3863	4
10	8901	13
117	1572	2
108	3930	16
4379	1081	34
3520	9084	4
17044	7075	21
109	3107	39
2376	7577	0
106	4563	15
115	675	9
133	378	8
22983	4598	2
102	3081	12
7289	6805	9
104	9385	10
562	7345	7
102	259	23
109	400	7
109	8699	20
108	6071	31
18436	5292	11
110	4821	8
109	3683	37
65	8542	34
2309	2703	4
170	8795	21
15761	8662	6
12004	2002	18
111	1879	14
101	6823	17
10902	6958	8
109	7859	10
101	7308	15
1217	7577	13
24503	9061	2
106	4151	7
4621	6935	12
95	2213	15
1348	8966	0
114	6041	32
103	5248	5
63	8390	2
112	8081	9
18581	5342	1
469	5316	13
4426	8120	2
15395	2427	4
193	1449	19
26307	4070	9
4554	332	43
102	8553	16
1692	2925	37
1087	5074	16
101	7663	5
1016	7927	8
3370	8012	15
7302	3677	30
1451	6345	35
362	5678	23
107	8498	12
1335	7727	7
104	6024	5
289	1542	20
108	8472	16
23378	7421	13
94	2440	31
104	5090	13
107	8854	6
66	8789	13
15460	1645	2
19300	5944	51
166	6191	0
111	3924	23
3563	4187	6
101	5482	10
121	2805	11
20724	8655	2
135	1497	24
325	1419	45
3349	6682	7
127	4519	13
5166	213	8
102	3394	20
131	365	0
104	3752	4
122	2044	10
18413	4230	3
26680	8005	6
94	3040	15
17452	5785	4
112	6421	7
27731	6907	20
111	4191	8
101	8491	3
102	5550	15
676	634	0
77	5628	13
294	433	11
226	6015	27
7443	1400	7
101	5863	6
109	6199	4
440	7019	31
105	5039	13
13	774	10
107	4165	42
94	5415	10
2738	4796	4
189	9840	22
4000	3325	7
115	9518	10
108	6357	20
125	6842	10
106	8220	6
2918	7078	4
375	9288	11
94	418	0
10189	6010	10
94	254	39
139	5756	9
708	6965	2
6269	1260	34
121	6707	15
890	8126	22
1054	4463	34
21871	4962	39
101	6351	1
12	3551	28
102	4703	32
108	6804	2
392	41	2
1003	8767	5
95	2856	3
95	6820	11
9301	1354	26
2026	8775	21
95	7311	21
117	3948	3
12402	3824	15
2209	8829	2
107	1592	13
16770	6790	25
226	1936	25
107	3353	8
116	2914	13
463	4074	1
2253	6460	11
104	1870	1
16385	1470	6
107	9060	37
105	1835	19
112	8121	27
8961	9123	25
464	4161	8
125	2770	10
273	9810	0
1007	6156	1
139	2033	21
139	6802	26
121	3184	17
104	2529	4
118	12	6
435	2612	26
103	4391	3
17192	5747	0
506	6609	1
109	8911	35
130	2534	8
103	334	23
286	7811	20
389	3499	8
109	2265	18
101	7489	1
493	8048	2
77	1298	27
101	5728	4
140	8623	25
18691	1141	2
109	2364	14
472	5907	9
107	4796	19
1043	9533	0
24226	3183	9
101	9381	3
17970	7265	14
315	1183	10
101	8070	1
64	2904	23
10546	5669	5
101	3594	9
103	4796	36
5607	7733	0
809	7937	28
1295	1585	8
110	3260	9
7476	2263	29
112	9170	13
110	683	35
101	7202	11
101	1679	6
159	8533	15
11722	8713	12
8086	7498	5
6802	9691	3
162	4129	4
107	1882	19
22700	2833	29
1123	3340	21
1396	8600	12
5819	5147	2
105	1516	19
130	7879	8
112	2876	17
95	4354	12
114	721	36
238	6718	26
109	546	38
20431	6098	24
104	7566	2
101	8229	7
107	1621	3
15673	6494	3
823	5768	27
94	9678	21
405	1571	44
824	9966	26
567	2915	4
127	7048	12
3158	5871	52
165	3542	35
107	2299	18
646	8872	3
595	4236	12
115	7776	6
361	6248	4
2154	6350	35
2185	6790	22
1529	4689	9
251	6440	24
983	7254	3
125	9469	4
24421	6874	2
95	4235	10
20169	9850	5
5848	6454	12
109	9554	22
107	5818	1
3907	9553	8
111	446	14
101	7246	17
18590	98	8
108	4895	9
95	5345	2
1848	3833	12
970	6475	6
6715	3336	1
102	8270	18
1150	8713	7
638	3205	75
22561	7185	23
102	3274	6
105	2967	35
3753	679	16
124	7248	16
313	6778	15
10290	4211	11
12253	5229	30
1481	1673	18
8	636	14
112	405	6
133	540	28
1393	5802	23
106	1271	17
108	5777	9
105	5133	21
105	7980	16
892	633	15
136	2290	25
101	7594	25
102	6344	14
102	2372	6
121	976	4
8081	829	4
8684	8906	42
110	475	28
108	5429	3
95	6634	13
95	839	0
2355	629	18
298	1243	0
214	7983	2
122	3249	21
206	7982	3
117	205	2
110	5920	45
101	2473	5
104	974	5
7599	4204	36
104	9125	22
1272	2162	6
14838	2634	18
113	5838	1
101	7468	15
66	5886	8
4222	5662	39
131	2306	3
106	2498	39
557	4910	10
101	2699	25
103	4271	17
25601	1463	22
95	101	28
107	9862	63
113	9576	12
102	2947	6
103	9136	39
2306	8877	1
432	3298	2
101	4711	2
101	1061	8
110	349	10
117	2703	13
21337	1787	5
103	5408	5
1852	7860	3
1161	1806	51
9202	8935	7
123	8735	2
106	27	15
106	7093	19
197	6405	20
109	2016	68
720	5645	3
17203	5484	0
116	2293	43
106	3036	7
11283	5636	21
18926	5083	1
107	7774	1
64	6099	17
2013	9671	7
134	8819	18
400	1756	4
110	2267	20
1961	8469	2
192	1390	4
107	153	4
109	6203	5
1152	589	1
3328	6493	43
109	5425	30
389	7340	3
101	332	17
107	606	4
4562	7015	15
102	1769	6
1438	6324	23
113	8995	9
115	9415	23
3138	3861	0
7704	6778	39
102	4879	6
64	5361	13
104	2989	7
118	5122	15
166	5666	0
107	6999	3
134	5789	11
20657	6522	18
4083	1666	1
128	1803	22
102	6295	56
21311	7195	3
95	5	7
166	2276	17
142	2882	8
119	5506	1
1206	4354	2
4432	1729	25
110	316	5
5359	172	24
105	3078	23
115	2471	11
262	4431	14
110	4680	32
19548	5500	0
1163	7477	16
21252	2837	1
101	2016	13
426	4365	1
107	6073	16
104	4324	2
95	7298	0
195	6604	12
1586	2959	1
95	6988	2
106	6515	7
117	2223	20
7587	4124	14
604	251	16
132	1390	27
94	8514	16
95	4778	7
2530	7885	18
94	7242	12
6270	7434	32
214	8014	13
347	1227	17
7995	9257	14
64	1979	17
1736	7014	16
127	8269	3
144	7978	1
151	5272	20
114	2785	17
1903	8073	2
13	750	3
111	3181	53
108	5872	6
12249	9502	16
120	1983	5
254	1373	0
2163	9164	4
101	1667	7
104	4194	20
1975	969	5
6860	2779	13
285	3488	27
224	5179	7
113	1600	12
2541	7414	0
117	9634	6
208	9517	4
377	6185	7
108	6901	13
297	332	48
94	898	25
63	9002	1
103	1760	14
4248	3604	45
632	6745	13
112	1744	7
106	7889	31
113	7175	13
111	8543	10
10106	7818	13
478	7159	0
2843	6347	1
94	4522	27
21258	3724	8
108	9660	7
105	1867	8
296	3227	22
105	1710	20
384	4755	13
1933	9719	24
16	1076	15
140	5004	19
104	1163	4
140	8811	8
102	3493	13
136	5979	3
336	8480	24
109	5758	12
24805	7968	21
2204	7438	27
15841	1859	0
118	8896	14
101	5766	9
162	8614	4
1765	5820	8
94	5283	25
114	4824	43
23530	9607	1
1236	9220	14
104	3121	38
3002	9665	16
144	4276	45
109	9978	29
137	5268	28
101	864	9
101	4844	1
8510	2334	4
131	7279	0
15451	157	5
123	1329	16
736	9390	13
103	4992	24
102	1723	37
1667	2268	10
2101	7590	23
129	1995	6
1639	7538	8
103	3028	44
104	8680	1
101	8523	24
64	9241	6
440	6743	35
104	3209	9
300	523	9
63	5039	4
4083	6116	5
95	2603	18
24834	4217	13
105	5604	8
95	3557	16
605	9205	13
973	3174	13
101	8943	18
110	7181	41
157	1759	11
9	434	16
94	4397	25
94	161	17
11683	7904	4
103	9091	11
58	4312	8
9209	1754	35
108	5659	30
21704	3220	0
1061	1647	7
20514	1781	0
118	4889	44
11879	6630	35
108	444	8
104	2596	1
114	8961	9
2990	1725	22
101	8232	18
101	2914	4
101	1933	3
102	5293	30
945	8509	10
113	2977	15
15893	5109	4
13	8650	2
106	4507	6
11079	7607	2
2318	4399	2
107	5420	51
8545	5086	4
2633	7895	15
448	2607	37
115	7789	19
1671	985	20
101	6474	6
64	5945	29
13425	901	1
2526	5566	3
110	4196	56
3381	8442	7
157	2050	11
101	2967	3
2034	1160	17
1258	4742	12
121	2190	17
1844	5627	4
303	9234	9
5041	8594	1
119	9916	5
95	4341	14
155	310	32
409	7571	24
101	9807	48
19141	7583	0
125	2530	8
6947	4591	2
17197	2883	24
95	7906	36
156	183	58
109	8518	26
104	9178	6
198	402	2
25856	9541	11
249	3930	12
449	8937	3
106	4235	29
117	9970	31
451	4324	8
408	6287	28
103	348	9
1902	1733	49
138	6884	2
94	9301	13
756	9082	7
147	6679	0
19473	7461	0
94	6328	13
3160	1551	5
5488	1884	11
95	6839	1
123	7465	24
126	4272	36
104	7664	6
102	4880	13
5420	7215	10
121	4928	22
1740	2420	3
102	3699	2
15921	2376	18
1632	3061	12
15	425	12
399	6403	6
106	4109	11
123	2255	24
574	4409	8
2978	6703	10
95	9726	11
101	3742	1
155	6629	22
102	312	15
396	6538	3
1670	9195	10
115	7056	2
195	894	10
123	1632	29
25937	5804	33
95	3345	3
552	5081	11
5809	3370	78
2472	6613	22
94	8831	7
625	338	4
140	2986	34
102	2208	80
101	49	4
109	9643	16
107	7522	2
1645	259	39
8644	4255	5
102	5343	27
168	2229	0
201	4744	5
161	932	59
104	8476	18
140	50	28
615	7208	6
105	1757	5
103	9401	26
279	6959	3
110	3047	23
6848	5180	25
104	6434	33
1789	6616	4
519	2281	14
102	7615	8
112	4633	49
3468	8691	16
16017	1829	3
104	4959	3
105	3232	39
104	4504	3
94	9125	54
6839	4881	10
6120	6809	29
3028	508	1
107	6803	45
95	5855	4
94	8177	13
1283	8629	9
108	5871	13
102	8241	2
104	5081	21
157	8456	31
1745	4399	19
7298	6947	31
184	634	30
7588	3175	6
599	5890	4
94	8541	27
2394	6696	19
188	5821	50
103	3728	6
193	7862	0
3080	2067	19
